INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Shooting
201575313,8/25/2019,4:29:00,BROOKLYN,60,0,,FALSE,18-24,M,UNKNOWN,25-44,M,BLACK,"987,994","151,818",40.58338883,-73.98652246,1
201573936,8/25/2019,3:20:00,BRONX,52,0,,TRUE,,,,45-64,M,WHITE HISPANIC,"1,017,545","257,530",40.87348022,-73.8796113,1
201573939,8/25/2019,1:20:00,QUEENS,115,0,,FALSE,18-24,M,WHITE HISPANIC,45-64,M,UNKNOWN,"1,021,994","213,268",40.75197561,-73.86377324,1
201573938,8/25/2019,0:59:00,QUEENS,110,0,,FALSE,,,,18-24,M,BLACK,"1,022,839","208,240",40.73817137,-73.86075226,1
201573944,8/24/2019,20:15:00,QUEENS,103,0,,FALSE,,,,25-44,M,BLACK,"1,040,325","191,194",40.69129071,-73.79779584,1
201573940,8/24/2019,2:10:00,MANHATTAN,5,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,45-64,M,WHITE HISPANIC,"987,297","202,425",40.72229427,-73.98900891,1
201573942,8/24/2019,0:50:00,BRONX,47,0,,FALSE,18-24,U,UNKNOWN,25-44,M,BLACK,"1,022,270","260,274",40.88099256,-73.8625108,1
201575314,8/23/2019,22:10:00,QUEENS,103,0,,FALSE,,,,25-44,M,BLACK,"1,037,451","193,561",40.69780531,-73.80814072,1
201573943,8/23/2019,19:18:00,BROOKLYN,63,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,"1,006,048","171,108",40.6363099,-73.921463,1
201573937,8/23/2019,17:58:00,BRONX,40,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,006,669","233,631",40.80791877,-73.91901728,1
201573937,8/23/2019,17:58:00,BRONX,40,0,,FALSE,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,006,669","233,631",40.80791877,-73.91901728,1
201483470,8/22/2019,23:47:00,MANHATTAN,9,0,,FALSE,,,,25-44,M,BLACK,"988,940","205,476",40.73066781,-73.9830794,1
201483469,8/22/2019,19:40:00,QUEENS,113,0,PVT HOUSE,FALSE,45-64,M,BLACK,25-44,M,BLACK,"1,049,842","182,564",40.66753799,-73.76356184,1
201483468,8/22/2019,18:03:00,BRONX,46,0,,FALSE,25-44,M,BLACK HISPANIC,18-24,M,BLACK,"1,008,224","250,621",40.85454735,-73.91333944,1
201483468,8/22/2019,18:03:00,BRONX,46,0,,FALSE,25-44,M,WHITE HISPANIC,18-24,M,BLACK,"1,008,224","250,621",40.85454735,-73.91333944,1
201436772,8/21/2019,23:34:00,STATEN ISLAND,120,0,GROCERY/BODEGA,FALSE,<18,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,"951,232","170,429",40.63441147,-74.1189623,1
201436770,8/21/2019,3:42:00,BROOKLYN,73,0,,FALSE,,,,25-44,M,BLACK,"1,006,548","180,674",40.66256525,-73.91962988,1
201436771,8/21/2019,1:30:00,BRONX,49,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK HISPANIC,"1,021,136","251,009",40.85556779,-73.86666264,1
201384510,8/20/2019,22:11:00,BROOKLYN,60,0,,TRUE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"988,124","149,736",40.5776741,-73.98605563,1
201384969,8/20/2019,21:25:00,BROOKLYN,73,0,,TRUE,,,,25-44,M,BLACK,"1,006,120","181,463",40.66473194,-73.92117001,1
201384509,8/20/2019,20:08:00,QUEENS,103,0,,TRUE,,,,25-44,M,BLACK,"1,039,546","192,115",40.69382354,-73.80059734,1
201339051,8/20/2019,0:29:00,QUEENS,105,0,,TRUE,,,,18-24,M,BLACK,"1,047,537","181,372",40.664283,-73.77188183,1
201291298,8/19/2019,1:26:00,BRONX,42,0,,FALSE,,,,18-24,M,WHITE HISPANIC,"1,013,401","241,249",40.82880838,-73.8946662,1
201291297,8/18/2019,3:52:00,BRONX,43,0,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,021,756","236,492",40.81572025,-73.86450258,1
201291292,8/18/2019,2:30:00,BROOKLYN,73,0,,FALSE,,,,18-24,M,BLACK,"1,006,376","181,512",40.6648658,-73.92024709,1
201291292,8/18/2019,2:30:00,BROOKLYN,73,0,,FALSE,,,,25-44,M,BLACK,"1,006,376","181,512",40.6648658,-73.92024709,1
201291295,8/17/2019,22:19:00,BROOKLYN,83,0,,TRUE,,,,25-44,M,BLACK,"1,009,333","191,223",40.69151241,-73.90955229,1
201291296,8/17/2019,4:47:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,"1,006,918","238,567",40.82146607,-73.91810115,1
201291290,8/16/2019,22:25:00,BRONX,52,0,,TRUE,UNKNOWN,M,BLACK,25-44,M,WHITE HISPANIC,"1,014,313","254,676",40.86565846,-73.89131056,1
201291290,8/16/2019,22:25:00,BRONX,52,0,,TRUE,UNKNOWN,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,014,313","254,676",40.86565846,-73.89131056,1
201291293,8/16/2019,22:19:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,BLACK,"1,007,628","183,445",40.67016824,-73.91572749,1
201291291,8/16/2019,16:45:00,MANHATTAN,24,2,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,18-24,M,BLACK,"993,964","229,442",40.79644422,-73.96491761,1
201291294,8/16/2019,3:06:00,BROOKLYN,75,0,,FALSE,18-24,M,BLACK,18-24,F,BLACK,"1,017,165","183,047",40.6690455,-73.88135011,1
201195511,8/15/2019,22:59:00,MANHATTAN,30,0,,FALSE,,,,25-44,M,BLACK,"999,472","239,857",40.82502273,-73.94500088,1
201147236,8/15/2019,0:26:00,BRONX,41,0,,TRUE,,,,25-44,M,BLACK,"1,012,474","239,561",40.82417832,-73.89802296,1
201141629,8/14/2019,23:14:00,BROOKLYN,83,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,003,183","192,859",40.69601814,-73.93172455,1
201141630,8/14/2019,17:10:00,BROOKLYN,75,0,,TRUE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,015,966","188,407",40.68376185,-73.88564701,1
201089982,8/13/2019,23:49:00,BROOKLYN,62,0,,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC,"988,770","161,130",40.60894804,-73.98372251,1
201089982,8/13/2019,23:49:00,BROOKLYN,62,0,,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"988,770","161,130",40.60894804,-73.98372251,1
201089981,8/13/2019,23:40:00,MANHATTAN,30,0,,FALSE,,,,25-44,M,WHITE HISPANIC,"999,924","241,388",40.8292241,-73.94336413,1
201089979,8/13/2019,15:55:00,QUEENS,105,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,055,614","186,261",40.67764074,-73.74271647,1
201089980,8/13/2019,3:45:00,BRONX,46,0,GROCERY/BODEGA,FALSE,18-24,M,BLACK,18-24,M,WHITE HISPANIC,"1,009,120","247,786",40.84676364,-73.91011107,1
201034737,8/12/2019,19:38:00,MANHATTAN,25,0,,FALSE,<18,M,BLACK,<18,M,BLACK,"1,001,806","230,243",40.79863064,-73.93659275,1
201034738,8/12/2019,16:21:00,BROOKLYN,75,0,GROCERY/BODEGA,FALSE,45-64,M,BLACK,25-44,M,BLACK,"1,012,523","180,392",40.66177416,-73.89809461,1
201034738,8/12/2019,16:21:00,BROOKLYN,75,0,GROCERY/BODEGA,FALSE,45-64,M,BLACK,45-64,M,BLACK,"1,012,523","180,392",40.66177416,-73.89809461,1
201034736,8/12/2019,3:10:00,MANHATTAN,20,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,"987,818","221,369",40.7742906,-73.98711927,1
200994115,8/11/2019,23:42:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,TRUE,45-64,M,WHITE HISPANIC,18-24,M,BLACK,"1,020,965","255,753",40.86858934,-73.8672548,1
200994115,8/11/2019,23:42:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,TRUE,45-64,M,WHITE HISPANIC,<18,M,BLACK,"1,020,965","255,753",40.86858934,-73.8672548,1
200994116,8/11/2019,23:30:00,BROOKLYN,63,0,,FALSE,,,,25-44,M,BLACK,"1,007,947","158,836",40.60262095,-73.91466397,1
200994114,8/11/2019,4:20:00,BROOKLYN,75,0,,FALSE,,,,25-44,F,WHITE HISPANIC,"1,019,671","180,297",40.66148769,-73.87233099,1
200994114,8/11/2019,4:20:00,BROOKLYN,75,0,,FALSE,,,,18-24,M,BLACK,"1,019,671","180,297",40.66148769,-73.87233099,1
200995687,8/11/2019,4:00:00,QUEENS,113,0,,FALSE,18-24,M,BLACK,<18,M,BLACK,"1,040,791","190,159",40.68844692,-73.79612415,1
200994120,8/11/2019,3:40:00,BROOKLYN,75,0,,FALSE,,,,18-24,F,BLACK,"1,011,772","185,617",40.67611797,-73.90078017,1
200994120,8/11/2019,3:40:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,BLACK,"1,011,772","185,617",40.67611797,-73.90078017,1
200995689,8/11/2019,2:47:00,BROOKLYN,75,0,MULTI DWELL - PUBLIC HOUS,FALSE,,,,45-64,M,BLACK,"1,020,214","183,053",40.66905011,-73.87035912,1
200994119,8/11/2019,2:17:00,MANHATTAN,13,0,BAR/NIGHT CLUB,FALSE,,,,18-24,M,BLACK,"986,432","209,222",40.74095063,-73.99212733,1
200994118,8/10/2019,23:37:00,BRONX,48,0,,FALSE,,,,18-24,M,WHITE HISPANIC,"1,014,831","245,134",40.83946675,-73.88948129,1
200995688,8/10/2019,22:51:00,BROOKLYN,67,0,,FALSE,45-64,M,UNKNOWN,25-44,M,UNKNOWN,"1,001,101","174,027",40.64433272,-73.9392798,1
200994112,8/10/2019,22:00:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,45-64,M,BLACK,25-44,M,WHITE HISPANIC,"1,001,896","221,756",40.77533592,-73.93628998,1
200994113,8/10/2019,16:50:00,BRONX,40,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,006,075","236,932",40.81698058,-73.92115225,1
200891279,8/8/2019,22:28:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,"1,000,504","176,531",40.65120678,-73.94142503,1
200856233,8/8/2019,0:13:00,STATEN ISLAND,121,0,,FALSE,,,,18-24,M,BLACK,"937,223","171,002",40.63592093,-74.16943934,1
200839848,8/6/2019,18:30:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,<18,M,BLACK,"1,010,869","183,398",40.67003008,-73.9040444,1
200781634,8/6/2019,14:45:00,BRONX,44,0,MULTI DWELL - APT BUILD,TRUE,18-24,M,BLACK,18-24,M,BLACK,"1,006,954","242,413",40.83202215,-73.91795807,1
200899516,8/6/2019,0:27:00,STATEN ISLAND,120,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,"960,021","172,286",40.63953694,-74.08730302,1
200725653,8/5/2019,20:46:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,"999,530","214,433",40.75524059,-73.94484915,1
200725655,8/5/2019,16:45:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,<18,M,BLACK,"1,009,905","180,751",40.6627675,-73.90752953,1
200725654,8/5/2019,1:52:00,BROOKLYN,77,0,,FALSE,,,,25-44,F,BLACK,"1,004,964","183,810",40.67117671,-73.92532966,1
200725654,8/5/2019,1:52:00,BROOKLYN,77,0,,FALSE,,,,45-64,F,BLACK,"1,004,964","183,810",40.67117671,-73.92532966,1
200725654,8/5/2019,1:52:00,BROOKLYN,77,0,,FALSE,,,,18-24,M,BLACK,"1,004,964","183,810",40.67117671,-73.92532966,1
200725654,8/5/2019,1:52:00,BROOKLYN,77,0,,FALSE,,,,25-44,M,BLACK,"1,004,964","183,810",40.67117671,-73.92532966,1
200725652,8/5/2019,1:45:00,BRONX,48,0,,FALSE,,,,25-44,M,BLACK,"1,017,239","246,250",40.84252117,-73.88077326,1
200680424,8/4/2019,6:44:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,F,BLACK,"1,007,915","183,324",40.66983536,-73.91469333,1
200680426,8/4/2019,4:00:00,BROOKLYN,79,0,,FALSE,,,,25-44,M,BLACK,"998,225","186,768",40.67930896,-73.9496169,1
200668267,8/4/2019,3:47:00,MANHATTAN,26,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"997,306","234,542",40.81043801,-73.95283747,1
200668267,8/4/2019,3:47:00,MANHATTAN,26,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,"997,306","234,542",40.81043801,-73.95283747,1
200680425,8/3/2019,23:23:00,BROOKLYN,75,0,,FALSE,18-24,M,BLACK,25-44,F,BLACK,"1,020,209","184,499",40.67301907,-73.87036943,1
200680423,8/3/2019,22:05:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,18-24,M,BLACK,"999,584","230,371",40.79898611,-73.94461787,1
200656488,8/3/2019,18:01:00,BRONX,42,0,,TRUE,<18,M,BLACK,18-24,M,BLACK,"1,012,541","242,362",40.83186604,-73.89776906,1
200656489,8/3/2019,2:45:00,BRONX,46,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,"1,005,912","249,926",40.85264576,-73.92169918,1
200521041,7/31/2019,15:35:00,QUEENS,115,0,,FALSE,25-44,M,WHITE,18-24,M,WHITE HISPANIC,"1,021,302","213,563",40.75278823,-73.86626922,1
200465330,7/30/2019,21:44:00,MANHATTAN,23,0,,FALSE,,,,<18,M,BLACK,"999,321","229,329",40.79612655,-73.94557011,1
200465329,7/30/2019,3:22:00,QUEENS,113,0,,FALSE,25-44,M,BLACK,45-64,M,BLACK,"1,044,898","186,376",40.67803629,-73.78134911,1
200408149,7/29/2019,22:37:00,BRONX,42,0,,FALSE,,,,25-44,F,WHITE HISPANIC,"1,015,667","243,850",40.83593961,-73.88646599,1
200408147,7/29/2019,22:05:00,BRONX,41,0,,FALSE,,,,18-24,M,BLACK HISPANIC,"1,011,949","239,415",40.82377925,-73.89992048,1
200408148,7/29/2019,14:15:00,BRONX,48,0,,FALSE,,,,18-24,M,BLACK,"1,016,042","249,486",40.85140742,-73.88508409,1
200408150,7/29/2019,2:18:00,BROOKLYN,81,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,003,080","186,817",40.67943446,-73.93211287,1
200365032,7/28/2019,22:40:00,BRONX,44,0,,FALSE,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"1,007,847","245,236",40.83976813,-73.91472118,1
200365035,7/28/2019,21:49:00,BRONX,45,0,,TRUE,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,027,073","246,270",40.84253385,-73.84523135,1
200365038,7/28/2019,20:14:00,BRONX,46,0,MULTI DWELL - APT BUILD,FALSE,,,,25-44,M,BLACK,"1,006,991","249,487",40.85143812,-73.91780038,1
200365038,7/28/2019,20:14:00,BRONX,46,0,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,WHITE HISPANIC,"1,006,991","249,487",40.85143812,-73.91780038,1
200365034,7/28/2019,14:35:00,MANHATTAN,30,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"997,408","237,516",40.81860066,-73.95246318,1
200365037,7/28/2019,4:00:00,BRONX,50,0,,FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,"1,010,984","261,034",40.88311992,-73.90332097,1
200331332,7/28/2019,1:54:00,BROOKLYN,69,0,,TRUE,,,,18-24,M,BLACK,"1,010,249","170,398",40.63434977,-73.9063295,1
200365031,7/28/2019,1:40:00,QUEENS,106,0,,FALSE,,,,25-44,M,WHITE HISPANIC,"1,023,841","184,945",40.67422774,-73.85727349,1
200365030,7/28/2019,0:35:00,BRONX,41,0,,FALSE,,,,25-44,M,BLACK,"1,015,656","236,156",40.81482182,-73.88654175,1
200331333,7/27/2019,22:53:00,BROOKLYN,73,0,,FALSE,18-24,M,BLACK,18-24,F,BLACK,"1,011,786","178,738",40.65723661,-73.9007578,1
200331333,7/27/2019,22:53:00,BROOKLYN,73,0,,TRUE,18-24,M,BLACK,18-24,F,BLACK,"1,011,786","178,738",40.65723661,-73.9007578,1
200331333,7/27/2019,22:53:00,BROOKLYN,73,0,,FALSE,18-24,M,BLACK,25-44,F,BLACK,"1,011,786","178,738",40.65723661,-73.9007578,1
200331333,7/27/2019,22:53:00,BROOKLYN,73,0,,TRUE,18-24,M,BLACK,25-44,F,BLACK,"1,011,786","178,738",40.65723661,-73.9007578,1
200331333,7/27/2019,22:53:00,BROOKLYN,73,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,011,786","178,738",40.65723661,-73.9007578,1
200331333,7/27/2019,22:53:00,BROOKLYN,73,0,,TRUE,18-24,M,BLACK,25-44,M,BLACK,"1,011,786","178,738",40.65723661,-73.9007578,1
200331333,7/27/2019,22:53:00,BROOKLYN,73,0,,FALSE,18-24,M,BLACK,45-64,M,BLACK,"1,011,786","178,738",40.65723661,-73.9007578,1
200331333,7/27/2019,22:53:00,BROOKLYN,73,0,,TRUE,18-24,M,BLACK,45-64,M,BLACK,"1,011,786","178,738",40.65723661,-73.9007578,1
200331333,7/27/2019,22:53:00,BROOKLYN,73,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK HISPANIC,"1,011,786","178,738",40.65723661,-73.9007578,1
200331333,7/27/2019,22:53:00,BROOKLYN,73,0,,TRUE,18-24,M,BLACK,25-44,M,BLACK HISPANIC,"1,011,786","178,738",40.65723661,-73.9007578,1
200365033,7/27/2019,9:08:00,BROOKLYN,75,0,GROCERY/BODEGA,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,021,056","181,470",40.66470167,-73.86733254,1
200365036,7/27/2019,1:15:00,BROOKLYN,73,0,,FALSE,,,,18-24,M,BLACK,"1,007,524","188,555",40.6841943,-73.91608475,1
200365029,7/27/2019,0:30:00,MANHATTAN,33,0,,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,000,038","243,153",40.83406831,-73.94294804,1
200365028,7/26/2019,21:15:00,BROOKLYN,79,0,,FALSE,,,,25-44,M,BLACK,"998,489","188,550",40.68419972,-73.94866133,1
200272477,7/26/2019,3:35:00,BROOKLYN,75,0,,TRUE,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,"1,011,808","185,390",40.6754948,-73.90065132,1
200263248,7/25/2019,17:49:00,BROOKLYN,71,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,"995,671","183,339",40.66990079,-73.95883073,1
200263247,7/25/2019,2:17:00,QUEENS,113,0,,FALSE,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,"1,052,412","191,419",40.69182345,-73.75420824,1
200263247,7/25/2019,2:17:00,QUEENS,113,0,,FALSE,25-44,M,UNKNOWN,25-44,M,ASIAN / PACIFIC ISLANDER,"1,052,412","191,419",40.69182345,-73.75420824,1
200263247,7/25/2019,2:17:00,QUEENS,113,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,052,412","191,419",40.69182345,-73.75420824,1
200263247,7/25/2019,2:17:00,QUEENS,113,0,,FALSE,25-44,M,UNKNOWN,25-44,M,BLACK,"1,052,412","191,419",40.69182345,-73.75420824,1
200209683,7/24/2019,23:20:00,BROOKLYN,83,0,,FALSE,,,,25-44,M,BLACK,"1,008,131","189,610",40.68708842,-73.91389241,1
200209679,7/24/2019,19:56:00,BRONX,44,0,,FALSE,,,,45-64,M,BLACK,"1,006,672","241,120",40.82847396,-73.91898142,1
200209681,7/24/2019,19:50:00,BROOKLYN,79,0,,FALSE,,,,<18,F,BLACK,"1,000,538","186,727",40.67919247,-73.94127787,1
200209682,7/24/2019,17:00:00,QUEENS,109,0,,FALSE,25-44,M,WHITE,25-44,M,WHITE,"1,034,255","227,687",40.79149108,-73.81941282,1
200209680,7/24/2019,13:20:00,BRONX,47,0,,FALSE,25-44,M,BLACK,25-44,M,WHITE,"1,028,124","257,461",40.87324459,-73.84135961,1
200155033,7/23/2019,19:49:00,BROOKLYN,69,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"1,013,937","169,957",40.63312773,-73.89304394,1
200155465,7/23/2019,2:10:00,BROOKLYN,90,0,,FALSE,18-24,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,"996,036","197,616",40.70908739,-73.95749,1
200099025,7/22/2019,22:27:00,BRONX,44,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"1,010,044","244,313",40.83722862,-73.90678472,1
200056613,7/21/2019,22:33:00,BRONX,45,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK HISPANIC,"1,033,678","238,650",40.82158468,-73.82141589,1
200056611,7/21/2019,15:22:00,MANHATTAN,23,0,,FALSE,25-44,M,BLACK,<18,M,BLACK,"998,684","229,230",40.79585589,-73.94787095,1
200056616,7/21/2019,2:00:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,BLACK,"1,015,734","177,743",40.6544924,-73.88653331,1
200056614,7/21/2019,1:58:00,BROOKLYN,60,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"989,472","148,971",40.57557363,-73.98120362,1
200056615,7/20/2019,5:00:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,45-64,M,WHITE HISPANIC,"1,009,077","214,329",40.75493348,-73.91039019,1
200056612,7/19/2019,23:50:00,BRONX,46,0,,FALSE,25-44,M,BLACK,18-24,M,BLACK,"1,008,497","248,717",40.84932069,-73.91235948,1
200056612,7/19/2019,23:50:00,BRONX,46,0,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,"1,008,497","248,717",40.84932069,-73.91235948,1
200056608,7/19/2019,20:54:00,BRONX,42,0,,FALSE,,,,18-24,M,BLACK,"1,010,567","240,691",40.82728573,-73.90490886,1
200056610,7/19/2019,18:44:00,BRONX,46,0,,FALSE,<18,M,BLACK,18-24,M,BLACK,"1,012,551","251,121",40.85590689,-73.89769596,1
199900180,7/17/2019,16:38:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,BLACK,"999,585","214,041",40.75416455,-73.94465152,1
199900181,7/17/2019,7:33:00,MANHATTAN,25,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,"1,001,756","233,153",40.8066179,-73.93676575,1
199844336,7/16/2019,21:30:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,000,102","229,680",40.79708858,-73.94274858,1
199844336,7/16/2019,21:30:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC,"1,000,102","229,680",40.79708858,-73.94274858,1
199785879,7/15/2019,17:35:00,MANHATTAN,25,0,,FALSE,18-24,M,BLACK,<18,M,BLACK,"1,000,550","230,489",40.79930825,-73.94112857,1
199752462,7/15/2019,1:00:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,"1,002,785","230,463",40.79923249,-73.9330562,1
199752462,7/15/2019,1:00:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,BLACK,"1,002,785","230,463",40.79923249,-73.9330562,1
199786226,7/15/2019,0:07:00,BROOKLYN,73,0,,FALSE,,,,18-24,M,BLACK,"1,009,869","180,290",40.66150226,-73.90766104,1
199744073,7/14/2019,22:43:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,"1,009,968","182,502",40.66757342,-73.90729577,1
199744071,7/14/2019,3:45:00,BRONX,45,0,,FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,"1,032,140","242,004",40.83079891,-73.8269488,1
199741932,7/14/2019,2:22:00,MANHATTAN,25,0,,TRUE,,,,25-44,M,BLACK,"1,001,354","234,576",40.81052442,-73.93821425,1
199744074,7/14/2019,1:30:00,BROOKLYN,81,0,,FALSE,,,,25-44,M,BLACK HISPANIC,"1,004,748","188,134",40.68304562,-73.92609516,1
199744072,7/14/2019,0:28:00,BROOKLYN,73,0,,FALSE,25-44,M,UNKNOWN,45-64,M,BLACK,"1,009,905","180,751",40.6627675,-73.90752953,1
199742311,7/14/2019,0:03:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,"1,005,657","181,039",40.66356929,-73.92284026,1
199742311,7/14/2019,0:03:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,UNKNOWN,"1,005,657","181,039",40.66356929,-73.92284026,1
199742308,7/13/2019,23:25:00,BROOKLYN,81,0,,FALSE,,,,18-24,M,BLACK,"1,003,614","186,315",40.67805543,-73.93018907,1
199742309,7/13/2019,22:56:00,BRONX,48,0,,FALSE,,,,25-44,M,BLACK HISPANIC,"1,013,952","247,178",40.84507993,-73.89264895,1
199742307,7/13/2019,21:43:00,BRONX,46,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,011,711","248,986",40.85004961,-73.90074123,1
199728579,7/13/2019,2:45:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,M,UNKNOWN,"990,311","201,886",40.7208133,-73.97813591,1
199728579,7/13/2019,2:45:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,TRUE,<18,M,BLACK,25-44,M,UNKNOWN,"990,311","201,886",40.7208133,-73.97813591,1
199728579,7/13/2019,2:45:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,WHITE HISPANIC,25-44,M,UNKNOWN,"990,311","201,886",40.7208133,-73.97813591,1
199742305,7/13/2019,0:43:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,65+,F,BLACK,"999,155","226,676",40.78884506,-73.94617554,1
199742305,7/13/2019,0:43:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,45-64,M,BLACK,"999,155","226,676",40.78884506,-73.94617554,1
199742305,7/13/2019,0:43:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"999,155","226,676",40.78884506,-73.94617554,1
199742303,7/12/2019,22:50:00,QUEENS,115,0,,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,019,596","213,314",40.75211177,-73.872428,1
199742306,7/12/2019,22:35:00,QUEENS,113,0,,FALSE,<18,M,BLACK,65+,F,BLACK,"1,044,480","188,539",40.68397607,-73.78283677,1
199658515,7/12/2019,1:50:00,QUEENS,109,0,,FALSE,,,,25-44,M,WHITE HISPANIC,"1,031,989","209,995",40.74294375,-73.82772192,1
199637606,7/11/2019,21:45:00,BRONX,46,0,,TRUE,18-24,M,UNKNOWN,25-44,M,WHITE HISPANIC,"1,012,078","252,019",40.85837313,-73.89940208,1
199637606,7/11/2019,21:45:00,BRONX,46,0,,TRUE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,012,078","252,019",40.85837313,-73.89940208,1
